sample_id,selection_group,selection_role,selection_tier,distance_stratum,cluster,grid_id,center_lon,center_lat,center_x_3003,center_y_3003,distance_percentile,distance_to_medoid_k7,relative_assignment_margin,second_nearest_cluster,cleanup_cluster,cleanup_changed,within_cluster_weight,citywide_nonmedoid_weight,bldheight,blddensity,vertohor,treecover,grasscover,charlength,assigned_class_medoid_rmse_c_precision1,assigned_four_rmse_c_precision1,oracle_four_rmse_c_precision1,assigned_class_medoid_rmse_c,assigned_four_rmse_c,oracle_four_rmse_c,four_minus_class_medoid_rmse_c,assignment_regret_vs_oracle_c
C0_distance_stratified_random_453,probability_sample,distance_stratified_random,preferred,D50_75,0,453,7.605490080237324,45.017410744616875,1390150.0,4985850.0,0.6322901849217639,0.5768823577848713,0.1415900630180684,3,0,False,0.0832147937411095,0.011052333270357,9.8950098852444,0.1031295942860612,0.1805271957632342,0.0119115918170836,0.1037730816816273,500.0,0.0737916355656388,0.0681121825108599,0.0431361865909274,0.0646701915552991,0.0530344938153139,0.0230632171715346,-0.0116356977399852,0.0299712766437793
C0_distance_stratified_random_6001,probability_sample,distance_stratified_random,preferred,D00_25,0,6001,7.745248014885036,45.068541721409254,1401250.0,4991350.0,0.0362731152204836,0.1836015073453886,0.8439557012703136,1,0,False,0.0832147937411095,0.011052333270357,7.420408970606594,0.0310831873977427,0.0562686805405967,0.0,0.1745388903439252,500.0,0.0256646799919024,0.0504658662163648,0.0504658662163648,0.0094365823664073,0.0293574199313024,0.0293574199313024,0.019920837564895,0.0
C0_distance_stratified_random_6626,probability_sample,distance_stratified_random,preferred,D50_75,0,6626,7.742609364910293,45.07301351227342,1401050.0,4991850.0,0.5298719772403983,0.5278760041365655,0.3719641429528917,1,0,False,0.0832147937411095,0.011052333270357,6.47111977310405,0.0389055680716343,0.0860635736678778,0.0,0.2437695725120901,500.0,0.0316948924914671,0.0341230649509072,0.0341230649509072,0.0119077312669937,0.0143708823763181,0.0143708823763181,0.0024631511093244,0.0
C0_distance_stratified_random_7630,probability_sample,distance_stratified_random,preferred,D75_95,0,7630,7.706885249015084,45.079815753250855,1398250.0,4992650.0,0.7994310099573257,0.6818863535598555,0.3907892706357662,3,0,False,0.0666192508297771,0.0088481642420807,7.25654859227979,0.0788409632451693,0.1286472989892137,0.0160897241489588,0.0216150889940438,500.0,0.058647231110215,0.0572086623705563,0.0572086623705563,0.0427020953791695,0.035373730353,0.035373730353,-0.0073283650261694,0.0
C0_distance_stratified_random_9466,probability_sample,distance_stratified_random,preferred,D95_100,0,9466,7.723057043158445,45.09530054852052,1399550.0,4994350.0,0.9793741109530584,0.9346117525561234,0.1185256383861376,1,0,False,0.0168326220957799,0.0022356571572517,5.303288377565389,0.0146425681531985,0.0228400094174051,0.0352319718242298,0.2578157143772148,500.0,0.0651131786000135,0.0783243461277975,0.0783243461277975,0.0534799838799441,0.0684574301946724,0.0684574301946724,0.0149774463147282,0.0
C0_risk_boundary_10420,purposive_stress,risk_boundary,not_applicable,D75_95,0,10420,7.722876420474993,45.10339997182674,1399550.0,4995250.0,0.9473684210526316,0.8484865814695391,0.0001659481004716,3,0,False,0.0,0.0,6.477205875068935,0.2110175022185844,0.2834848096151942,0.0,0.167753232932701,500.0,0.0993242004933992,0.0884803205424103,0.0315142933433626,0.0918631886763678,0.0792334255891641,0.0126992431371207,-0.0126297630872037,0.0665341824520433
C0_risk_cleanup_104,purposive_stress,risk_cleanup,not_applicable,D95_100,0,104,7.62467264523403,45.01134225087485,1391650.0,4985150.0,0.9886201991465148,0.946910823089928,0.0118976699433286,2,3,True,0.0,0.0,8.087228335034649,0.1057075268461575,0.1705092786081465,0.0355469990468574,0.2488183982538878,500.0,0.0683130051063973,0.0592764593252413,0.0487046827186202,0.0553775150948667,0.0414430855258092,0.0314650382192201,-0.0139344295690574,0.0099780473065891
C0_risk_morphology_extreme_7627,purposive_stress,risk_morphology_extreme,not_applicable,D95_100,0,7627,7.703074634568938,45.07977252546067,1397950.0,4992650.0,1.0,1.343011153786396,0.0367209118766062,2,0,False,0.0,0.0,7.114631395671056,0.0415973062024375,0.0645588145036118,0.0610480008960186,0.014361042480407,500.0,0.0361219396011336,0.0436491825989045,0.0436491825989045,0.0144019080103262,0.0239160775864958,0.0239160775864958,0.0095141695761695,0.0
C1_distance_stratified_random_12739,probability_sample,distance_stratified_random,preferred,D95_100,1,12739,7.714625569887087,45.13121225961521,1398950.0,4998350.0,0.9671675013912076,1.4637096055791958,0.2784871411792387,3,1,False,0.01669449081803,0.0028339316077838,17.484892521044035,0.0633810850199033,0.2768384608607654,0.0,0.4963971124110392,500.0,0.0703302710926345,0.0703302710926345,0.0389209478642081,0.0601787491504689,0.0601787491504689,0.0180544584609905,0.0,0.0421242906894783
C1_distance_stratified_random_1668,probability_sample,distance_stratified_random,preferred,D75_95,1,1668,7.680039134610149,45.03179964944444,1396050.0,4987350.0,0.773511407902059,0.7412072497100203,0.2583519887246259,3,1,False,0.0667779632721202,0.0113357264311354,9.140008257340256,0.1169737844530792,0.324654329451803,0.007276213095759,0.3092070701279612,500.0,0.0780908030179081,0.0780908030179081,0.0238430944024665,0.0700642048996431,0.0700642048996431,0.0074383769771902,0.0,0.0626258279224528
C1_distance_stratified_random_1692,probability_sample,distance_stratified_random,preferred,D25_50,1,1692,7.710498535608889,45.03214777679598,1398450.0,4987350.0,0.4574290484140234,0.4874845004716052,0.5084703015305881,0,1,False,0.0832869597477276,0.0141381699099439,8.831664331871867,0.0112222440262054,0.025523451304929,0.0,0.3333628197059724,500.0,0.0745917350692372,0.0745917350692372,0.0745917350692372,0.0651613583772681,0.0651613583772681,0.0651613583772681,0.0,0.0
C1_distance_stratified_random_2099,probability_sample,distance_stratified_random,preferred,D25_50,1,2099,7.690110056014237,45.03551633287047,1396850.0,4987750.0,0.2615470228158041,0.3408941837246948,0.69964319071172,0,1,False,0.0832869597477276,0.0141381699099439,7.096912695876589,0.0803150659039946,0.2096465071687761,0.002149154075339,0.3599982812962677,500.0,0.0537837713806584,0.0537837713806584,0.0537837713806584,0.0367266062590315,0.0367266062590315,0.0357621662409672,0.0,0.0009644400180643
C1_distance_stratified_random_2786,probability_sample,distance_stratified_random,preferred,D00_25,1,2786,7.730606065573296,45.041374834749014,1400050.0,4988350.0,0.0901502504173622,0.2168503458949394,0.8283873111759066,0,1,False,0.0832869597477276,0.0141381699099439,6.253552414915782,0.0272299046400749,0.0609705684099886,0.0,0.3940392465531804,500.0,0.0496333589396758,0.0496333589396758,0.0496333589396758,0.0321108205208236,0.0321108205208236,0.0321108205208236,0.0,0.0
C1_distance_stratified_random_304,probability_sample,distance_stratified_random,preferred,D75_95,1,304,7.642348750601823,45.0151545327433,1393050.0,4985550.0,0.905954368391764,0.9515438646090552,0.584386870355784,0,1,False,0.0667779632721202,0.0113357264311354,8.300935436240495,0.0900030096079102,0.137998199413107,0.0004337349215478,0.5994420016002623,500.0,0.0330179140528566,0.0330179140528566,0.0330179140528566,0.0153650741060076,0.0153650741060076,0.0153650741060076,0.0,0.0
C1_distance_stratified_random_3393,probability_sample,distance_stratified_random,preferred,D50_75,1,3393,7.722869692980484,45.04668955945221,1399450.0,4988950.0,0.5425709515859767,0.5475736506969856,0.3334821709953566,0,1,False,0.0832869597477276,0.0141381699099439,7.28818212701747,0.0225813833502177,0.0545921953737687,0.0,0.3051664811482021,500.0,0.0508714020190027,0.0508714020190027,0.0508714020190027,0.0319385879748382,0.0319385879748382,0.0319385879748382,0.0,0.0
C1_distance_stratified_random_3675,probability_sample,distance_stratified_random,preferred,D25_50,1,3675,7.705036111833724,45.04918915951141,1398050.0,4989250.0,0.3411240957150807,0.3984544914488463,0.7601752287254814,0,1,False,0.0832869597477276,0.0141381699099439,8.568985398410508,0.0794515536551087,0.2200377953626222,0.0,0.4670633536407309,500.0,0.0545215804954884,0.0545215804954884,0.0545215804954884,0.0377854976891457,0.0377854976891457,0.0357251254587173,0.0,0.0020603722304283
C1_distance_stratified_random_4491,probability_sample,distance_stratified_random,preferred,D00_25,1,4491,7.713761387536048,45.05648914161476,1398750.0,4990050.0,0.0272676683361157,0.1523008187051875,0.8983661382644053,0,1,False,0.0832869597477276,0.0141381699099439,7.187106896742487,0.044890252351507,0.1156793282073984,0.0034554183561514,0.4423504671504474,500.0,0.0136408599201344,0.0136408599201344,0.0136408599201344,0.0031983693048248,0.0031983693048248,0.0031983693048248,0.0,0.0
C1_distance_stratified_random_4826,probability_sample,distance_stratified_random,preferred,D50_75,1,4826,7.746714725524464,45.0595561757998,1401350.0,4990350.0,0.674457429048414,0.6461365247443994,0.1096541944223504,0,1,False,0.0832869597477276,0.0141381699099439,6.44375469313736,0.0434258788146865,0.1085612656765592,0.0,0.2836747613878339,500.0,0.0248970482928926,0.0248970482928926,0.0248970482928926,0.0092693645263017,0.0092693645263017,0.0092693645263017,0.0,0.0
C1_distance_stratified_random_6237,probability_sample,distance_stratified_random,preferred,D50_75,1,6237,7.732508510384487,45.07020131654973,1400250.0,4991550.0,0.6833611574846967,0.6538689101560523,0.1156434021738589,0,1,False,0.0832869597477276,0.0141381699099439,7.739524860229092,0.055703707116099,0.1701645815648012,0.0,0.2820342141812582,500.0,0.0485168143898464,0.0485168143898464,0.0485168143898464,0.0290519040314723,0.0290519040314723,0.0290519040314723,0.0,0.0
C1_distance_stratified_random_6367,probability_sample,distance_stratified_random,preferred,D00_25,1,6367,7.738838752105123,45.07117158985421,1400750.0,4991650.0,0.0244852531997774,0.147398141845423,0.8927858222256932,0,1,False,0.0832869597477276,0.0141381699099439,6.679357906658355,0.0293377933204771,0.0724922931219934,0.0,0.4175518930380423,500.0,0.0426972992205665,0.0426972992205665,0.0426972992205665,0.0241519968071314,0.0241519968071314,0.0241519968071314,0.0,0.0
C1_distance_stratified_random_8117,probability_sample,distance_stratified_random,preferred,D75_95,1,8117,7.714425742479878,45.08350157038573,1398850.0,4993050.0,0.8597662771285476,0.8707922155263186,0.2629617255981364,2,1,False,0.0667779632721202,0.0113357264311354,6.7761003760071965,0.0798606355884673,0.2052502636806164,0.0440382259004401,0.3886857405420467,500.0,0.0541012073734903,0.0541012073734903,0.0541012073734903,0.037156816271497,0.037156816271497,0.0360063842005323,0.0,0.0011504320709647
C1_distance_stratified_random_8769,probability_sample,distance_stratified_random,preferred,D95_100,1,8769,7.723197474582995,45.08900098869453,1399550.0,4993650.0,0.9938786867000556,2.2025070870385264,0.0434405140977621,2,1,False,0.01669449081803,0.0028339316077838,3.8803646267260943,0.0126093047489767,0.0179875333477192,0.0938487679129658,0.6359727889705982,500.0,0.0996913043569175,0.0996913043569175,0.0996913043569175,0.0916848663958638,0.0916848663958638,0.0916848663958638,0.0,0.0
C1_distance_stratified_random_9179,probability_sample,distance_stratified_random,preferred,D95_100,1,9179,7.733281245515811,45.09271397130177,1400350.0,4994050.0,0.9504730105731776,1.1946920155647902,0.0293758299735763,0,1,False,0.01669449081803,0.0028339316077838,4.3247737078122475,0.0090736946593114,0.014054232477362,0.0472910858225656,0.2835177387803968,500.0,0.0990364537838577,0.0990364537838577,0.0990364537838577,0.0914234040756817,0.0914234040756817,0.0914234040756817,0.0,0.0
C1_risk_boundary_4928,purposive_stress,risk_boundary,not_applicable,D50_75,1,4928,7.744155463740197,45.06042821664022,1401150.0,4990450.0,0.7173066221480244,0.6842428184047838,4.5237168034147395e-05,0,1,False,0.0,0.0,6.488179577627693,0.0349236247810684,0.0884105518679827,0.0,0.2761365325261015,500.0,0.0316047219175961,0.0316047219175961,0.0316047219175961,0.0125789016660155,0.0125789016660155,0.0125789016660155,0.0,0.0
C1_risk_cleanup_11040,purposive_stress,risk_cleanup,not_applicable,D75_95,1,11040,7.710047441862031,45.10865668716389,1398550.0,4995850.0,0.9460211463550362,1.1587459974019645,0.0180317653318514,0,0,True,0.0,0.0,14.299390935615682,0.0256504701508352,0.0912056407021042,0.0045563148874344,0.2758502796941793,500.0,0.0286093192978255,0.0286093192978255,0.0286093192978255,0.0106399833916854,0.0106399833916854,0.0106399833916854,0.0,0.0
C1_risk_morphology_extreme_122,purposive_stress,risk_morphology_extreme,not_applicable,D95_100,1,122,7.647508496617989,45.01161508703326,1393450.0,4985150.0,1.0,2.680045513606842,0.0849850460788033,2,1,False,0.0,0.0,22.818252272190666,0.02467376628852,0.1113565517470353,0.0388669207051448,0.7180219705614908,500.0,0.0435182216598789,0.0435182216598789,0.0435182216598789,0.0226440770124174,0.0226440770124174,0.0226440770124174,0.0,0.0
C2_distance_stratified_random_3336,probability_sample,distance_stratified_random,preferred,D00_25,2,3336,7.650510842690948,45.04585711774437,1393750.0,4988950.0,0.1271794871794871,0.5579715902509343,0.4878650787983619,4,2,False,0.083076923076923,0.0076516153410164,14.824411961617535,0.1359529274197665,0.4083092718740957,0.0765062609600288,0.2696561180316573,500.0,0.0485520950739827,0.0485520950739827,0.0485520950739827,0.0308533502839528,0.0308533502839528,0.0308533502839528,0.0,0.0
C2_distance_stratified_random_3659,probability_sample,distance_stratified_random,preferred,D75_95,2,3659,7.684723798294654,45.048956936987416,1396450.0,4989250.0,0.9056410256410256,1.5966345340380057,0.1811832730645564,4,2,False,0.0666666666666666,0.0061401851501983,12.25547274674728,0.1256747932805639,0.1602165751666589,0.1505043700908961,0.1315035019816978,500.0,0.0214220472781907,0.0214220472781907,0.0214220472781907,0.006707974195554,0.006707974195554,0.006707974195554,0.0,0.0
C2_distance_stratified_random_4735,probability_sample,distance_stratified_random,preferred,D95_100,2,4735,7.631168944132258,45.05822917841101,1392250.0,4990350.0,0.962051282051282,1.9786981642911592,0.2209111324839267,4,2,False,0.0167521367521367,0.0015429183197934,9.035470018658977,0.0473556031603189,0.0928926417155714,0.1683951271439976,0.1514112807750431,500.0,0.0589287938085112,0.0589287938085112,0.0497711658470211,0.0450613483392946,0.0450613483392946,0.0281796604812794,0.0,0.0168816878580151
C2_distance_stratified_random_7382,probability_sample,distance_stratified_random,preferred,D75_95,2,7382,7.71073636653574,45.078058984268225,1398550.0,4992450.0,0.7897435897435897,1.2145085662166577,0.3549897228330196,4,2,False,0.0666666666666666,0.0061401851501983,7.475341501170576,0.1016233093755921,0.1318143078761899,0.1113917487494678,0.0817127486773724,500.0,0.0483282157580451,0.0483282157580451,0.0483282157580451,0.0303038757561594,0.0303038757561594,0.0303038757561594,0.0,0.0
C2_distance_stratified_random_7392,probability_sample,distance_stratified_random,block_only,D95_100,2,7392,7.72343810656734,45.0782017262489,1399550.0,4992450.0,0.9548717948717949,1.9381372630822575,0.0300835409020778,4,2,False,0.0167521367521367,0.0015429183197934,24.88794914670891,0.04195717239364,0.2473397474179455,0.0802789792638529,0.3678357354438936,500.0,0.0372422649871065,0.0372422649871065,0.0372422649871065,0.0172447927419359,0.0172447927419359,0.0172447927419359,0.0,0.0
C2_distance_stratified_random_7646,probability_sample,distance_stratified_random,preferred,D25_50,2,7646,7.727208670694564,45.08004415466845,1399850.0,4992650.0,0.483076923076923,0.8261824360689677,0.4372310702175149,0,2,False,0.0834188034188034,0.0076831034699918,6.437327879989613,0.0481709180985038,0.1160584991932679,0.0668193160110048,0.2699091738589403,500.0,0.0688373770192171,0.0688373770192171,0.0359635787350729,0.0571623748671853,0.0571623748671853,0.0153105299962843,0.0,0.0418518448709009
C2_distance_stratified_random_8348,probability_sample,distance_stratified_random,preferred,D50_75,2,8348,7.729629403078135,45.085472095998625,1400050.0,4993250.0,0.5661538461538461,0.8916149101336283,0.1749790656861385,1,2,False,0.0834188034188034,0.0076831034699918,7.909692167857072,0.0934837153518284,0.2481385577844305,0.0409692628574548,0.2723992358083917,500.0,0.0383000649760408,0.0383000649760408,0.0383000649760408,0.0179449341626113,0.0179449341626113,0.0179449341626113,0.0,0.0
C2_distance_stratified_random_8368,probability_sample,distance_stratified_random,preferred,D25_50,2,8368,7.617821260948846,45.08507328889955,1391250.0,4993350.0,0.2523076923076923,0.6584182121898505,0.4156076998217671,3,2,False,0.0834188034188034,0.0076831034699918,12.82391362026674,0.1454816663848667,0.4650952065473668,0.0567750910799817,0.2974770818001518,500.0,0.0501936887735307,0.0501936887735307,0.0501936887735307,0.0326167555058137,0.0326167555058137,0.0326167555058137,0.0,0.0
C2_distance_stratified_random_8484,probability_sample,distance_stratified_random,preferred,D50_75,2,8484,7.629232260115782,45.086111040980114,1392150.0,4993450.0,0.6030769230769231,0.9253379524335652,0.1473060108277849,1,2,False,0.0834188034188034,0.0076831034699918,10.830425287544188,0.0730893522241656,0.1951446173310605,0.050043402652408,0.388289566876583,500.0,0.0510170532864002,0.0510170532864002,0.0510170532864002,0.0305222783370744,0.0305222783370744,0.0305222783370744,0.0,0.0
C2_distance_stratified_random_8599,probability_sample,distance_stratified_random,block_only,D95_100,2,8599,7.640643699143573,45.087147657327286,1393050.0,4993550.0,0.964102564102564,1.99738761643023,0.2552472363466121,1,2,False,0.0167521367521367,0.0015429183197934,4.868715787944612,0.0137998513660354,0.0292335420493622,0.132939284151131,0.494882834634459,500.0,0.1279715293679306,0.1279715293679306,0.0658107151481466,0.1213062725418222,0.1213062725418222,0.0529356096321114,0.0,0.0683706629097108
C2_distance_stratified_random_8703,probability_sample,distance_stratified_random,preferred,D75_95,2,8703,7.639351991263978,45.08803243105216,1392950.0,4993650.0,0.9466666666666668,1.8836960471565949,0.2068534715070681,1,2,False,0.0666666666666666,0.0061401851501983,5.590599550740151,0.0143809199653177,0.0303604603743026,0.1164270312180991,0.5239035219384948,500.0,0.1293865046282211,0.1293865046282211,0.0671925604709956,0.1227229752449313,0.1227229752449313,0.0544522559084192,0.0,0.068270719336512
C2_distance_stratified_random_8811,probability_sample,distance_stratified_random,preferred,D00_25,2,8811,7.645682496774693,45.0890078707187,1393450.0,4993750.0,0.1641025641025641,0.59752398352644,0.6528777541030265,3,2,False,0.083076923076923,0.0076516153410164,13.45734395917509,0.0723666083170298,0.0674891992606967,0.0789379625688864,0.323129684913119,500.0,0.0689947387313173,0.0689947387313173,0.0366708175317579,0.0600062905758704,0.0600062905758704,0.0170759049446981,0.0,0.0429303856311723
C2_distance_stratified_random_9176,probability_sample,distance_stratified_random,preferred,D50_75,2,9176,7.729469734041429,45.09267161481361,1400050.0,4994050.0,0.721025641025641,1.0669564660397834,0.411188875947029,0,2,False,0.0834188034188034,0.0076831034699918,5.307089968799874,0.029797217150908,0.0363693000687621,0.0899513381125743,0.1898164021944711,500.0,0.109450683208441,0.109450683208441,0.0564958478290025,0.1034854472154811,0.1034854472154811,0.0373325576811139,0.0,0.0661528895343671
C2_distance_stratified_random_9462,probability_sample,distance_stratified_random,preferred,D25_50,2,9462,7.717974820555443,45.095243587447264,1399150.0,4994350.0,0.358974358974359,0.7426673646745307,0.5111391986260482,1,2,False,0.0834188034188034,0.0076831034699918,12.07684057607607,0.097811498333964,0.2830463019641628,0.0683554507248279,0.3864930774632959,500.0,0.0285294048420094,0.0285294048420094,0.0285294048420094,0.0109531849374495,0.0109531849374495,0.0109531849374495,0.0,0.0
C2_distance_stratified_random_9808,probability_sample,distance_stratified_random,preferred,D00_25,2,9808,7.631493394470315,45.09784027021394,1392350.0,4994750.0,0.2112820512820512,0.6318458131344992,0.4941142139350045,3,2,False,0.083076923076923,0.0076516153410164,14.736347139941484,0.105587025498696,0.2447858744174917,0.0575103290682196,0.2930066551814246,500.0,0.0174583653458147,0.0174583653458147,0.0174583653458147,0.0047533934045529,0.0047533934045529,0.0047533934045529,0.0,0.0
