precision,comparator,period,variable,scope,cluster,n_supports,weighted_mean_support_rmse,weighted_pooled_hourly_rmse,weighted_median_support_rmse,weighted_p95_support_rmse,observed_maximum_support_rmse,unweighted_mean_support_rmse
precision1,assigned_four_file,daytime,dry_bulb_temperature,class,3.0,15,0.048410417286401,0.0494139801197354,0.0471081530331192,0.0648672687653613,0.0665180992982104,0.0489055839394675
precision1,assigned_four_file,daytime,dry_bulb_temperature,class,4.0,15,0.0406629826177947,0.0417853639457494,0.0394887418208482,0.0569787271046463,0.0694235889535851,0.0432441729569436
precision1,assigned_four_file,daytime,dry_bulb_temperature,class,5.0,15,0.0650748949472707,0.0670869850676813,0.067235020229085,0.0876376933562474,0.1292585105789078,0.0680869277507183
precision1,assigned_four_file,daytime,dry_bulb_temperature,class,6.0,15,0.0945159733398162,0.1064016049970015,0.0901925894757824,0.2204551124855229,0.2204551124855229,0.092710523677581
precision1,assigned_four_file,daytime,relative_humidity,citywide_nonmedoid,,105,0.1457380428477214,0.1696317373159803,0.1306813895349153,0.2990586448497363,0.8702713060412377,0.165194945417952
precision1,assigned_four_file,daytime,relative_humidity,class,0.0,15,0.1342993303002493,0.139838056104192,0.1433136866645615,0.2076724677979209,0.2076724677979209,0.1294606394725476
precision1,assigned_four_file,daytime,relative_humidity,class,1.0,15,0.0993337954938779,0.1076486398614403,0.0976083872434842,0.1648508389021966,0.2579290547035637,0.1153286748730928
precision1,assigned_four_file,daytime,relative_humidity,class,2.0,15,0.1099864004825975,0.1293394546619714,0.0832145271827375,0.2849256892627032,0.2849256892627032,0.1189861083008744
precision1,assigned_four_file,daytime,relative_humidity,class,3.0,15,0.1423993968200133,0.1491938415406577,0.1466287829861517,0.2268807745154905,0.2268807745154905,0.1430223537320167
precision1,assigned_four_file,daytime,relative_humidity,class,4.0,15,0.0938099451570862,0.0991953450015522,0.0924550983206412,0.1483085762521989,0.2036314156132533,0.1022734178528614
precision1,assigned_four_file,daytime,relative_humidity,class,5.0,15,0.2015911348610621,0.2162937799214867,0.2089875572534354,0.3115178630438932,0.5060456419937058,0.2165381952928049
precision1,assigned_four_file,daytime,relative_humidity,class,6.0,15,0.3400125726668757,0.3985582409344677,0.3294592220524928,0.8702713060412377,0.8702713060412377,0.3307552284014662
precision1,assigned_four_file,nighttime,dry_bulb_temperature,citywide_nonmedoid,,105,0.0719737237996377,0.0813154822899114,0.0691764998236675,0.1383529996473351,0.4448359196757721,0.0817878748421065
precision1,assigned_four_file,nighttime,dry_bulb_temperature,class,0.0,15,0.0639335986305237,0.0691668514504516,0.0691764998236675,0.1082340605915998,0.1082340605915998,0.0622263536465411
precision1,assigned_four_file,nighttime,dry_bulb_temperature,class,1.0,15,0.0610460895722444,0.0669272976626695,0.0615811451900853,0.1014844163307395,0.1258215014546818,0.0696593240115896
precision1,assigned_four_file,nighttime,dry_bulb_temperature,class,2.0,15,0.0697473368760946,0.0827170090054996,0.0624646018479128,0.1652727094627261,0.1652727094627261,0.0733989021377925
precision1,assigned_four_file,nighttime,dry_bulb_temperature,class,3.0,15,0.0822505506813557,0.0864225869733482,0.074484529974213,0.1383529996473351,0.1383529996473351,0.0808817125001782
precision1,assigned_four_file,nighttime,dry_bulb_temperature,class,4.0,15,0.0483968450645314,0.0506463872983586,0.0483990263685609,0.0708880395782753,0.0830497457790967,0.0508638357725167
precision1,assigned_four_file,nighttime,dry_bulb_temperature,class,5.0,15,0.0776080166832192,0.0800457043915351,0.0803815104026533,0.100807244068177,0.154513524403996,0.0813301101378959
precision1,assigned_four_file,nighttime,dry_bulb_temperature,class,6.0,15,0.1589259289960594,0.1873554294557474,0.1446772506281311,0.4448359196757721,0.4448359196757721,0.1541548856882316
precision1,assigned_four_file,nighttime,relative_humidity,citywide_nonmedoid,,105,0.2390997826116236,0.2919845786602686,0.2114690948630361,0.5405835676445465,1.752467275731965,0.283153702728617
precision1,assigned_four_file,nighttime,relative_humidity,class,0.0,15,0.2104751710198179,0.2469230320994493,0.2263972344410529,0.4338712853340757,0.4338712853340757,0.2033945254669991
precision1,assigned_four_file,nighttime,relative_humidity,class,1.0,15,0.1938690461968548,0.2279151035256235,0.1791851163910469,0.4012252922733278,0.5074063334395935,0.2355564218868949
precision1,assigned_four_file,nighttime,relative_humidity,class,2.0,15,0.2413724600091052,0.314112429350775,0.1782525528645796,0.6783760490516603,0.6783760490516603,0.258154895991508
precision1,assigned_four_file,nighttime,relative_humidity,class,3.0,15,0.2838598479539744,0.3120487864665332,0.2436265200640907,0.5405835676445465,0.5405835676445465,0.2786014663911792
precision1,assigned_four_file,nighttime,relative_humidity,class,4.0,15,0.1217856920011125,0.1329696356285549,0.1139574542092925,0.2208534711245503,0.2859295503486079,0.1334435450158207
precision1,assigned_four_file,nighttime,relative_humidity,class,5.0,15,0.2636550664682476,0.2819984368876226,0.2775463267101902,0.3962524217404352,0.6189455608580904,0.2811991565414283
precision1,assigned_four_file,nighttime,relative_humidity,class,6.0,15,0.6099702204616212,0.7279936542552444,0.5624940385275168,1.752467275731965,1.752467275731965,0.5917259078064893
precision1,assigned_four_file,summer,dry_bulb_temperature,citywide_nonmedoid,,105,0.0613151478944893,0.0679098298403289,0.0590027939198313,0.0983354172234501,0.3184877175489005,0.0692217641398899
precision1,assigned_four_file,summer,dry_bulb_temperature,class,0.0,15,0.057927585540747,0.0598840286056446,0.0595214675573624,0.0854645507525604,0.0854645507525604,0.0565427446229916
precision1,assigned_four_file,summer,dry_bulb_temperature,class,1.0,15,0.0474915548080015,0.0506870568584852,0.0486381007562285,0.0713836705087413,0.0983354172234501,0.0537265592241291
precision1,assigned_four_file,summer,dry_bulb_temperature,class,2.0,15,0.053021276220611,0.0601925048451307,0.0476209991793697,0.1191767449595856,0.1191767449595856,0.05597908905055
precision1,assigned_four_file,summer,dry_bulb_temperature,class,3.0,15,0.0664707842019407,0.0691963137770065,0.0606581991328466,0.1108215717494898,0.1108215717494898,0.0661429725247076
precision1,assigned_four_file,summer,dry_bulb_temperature,class,4.0,15,0.0442149498105262,0.0456300544397741,0.044787496628864,0.0606206514974735,0.0804133220799993,0.0470493046849947
precision1,assigned_four_file,summer,dry_bulb_temperature,class,5.0,15,0.0709140018586677,0.0731392499030041,0.0725542319619744,0.0972762015124571,0.1433879677295744,0.0744043569458676
precision1,assigned_four_file,summer,dry_bulb_temperature,class,6.0,15,0.1348281634686084,0.1556344879633087,0.1306858048881798,0.3184877175489005,0.3184877175489005,0.1307073219259884
precision1,assigned_four_file,summer,relative_humidity,citywide_nonmedoid,,105,0.1740537234066911,0.2103473254465902,0.140533073070341,0.3539074107353591,1.1513208143199438,0.2079527118136011
precision1,assigned_four_file,summer,relative_humidity,class,0.0,15,0.1584024433363373,0.1733517025711357,0.1585093930551219,0.2922028638826153,0.2922028638826153,0.1536319356645698
precision1,assigned_four_file,summer,relative_humidity,class,1.0,15,0.1289540889725885,0.1480582714298606,0.1188610950948217,0.2448095055120838,0.3413916659513769,0.1562044125715009
precision1,assigned_four_file,summer,relative_humidity,class,2.0,15,0.1547100753770511,0.1952320365174762,0.1216256761550872,0.4300792064975549,0.4300792064975549,0.1656245947224717
precision1,assigned_four_file,summer,relative_humidity,class,3.0,15,0.2046685368490449,0.2226248104741571,0.1742862101834487,0.4023496562713076,0.4023496562713076,0.2030432820995017
precision1,assigned_four_file,summer,relative_humidity,class,4.0,15,0.0961254215948864,0.103096807370854,0.0909121956747518,0.1555807616840626,0.2503503919736983,0.1070885588341002
precision1,assigned_four_file,summer,relative_humidity,class,5.0,15,0.1984196101968801,0.212831949227586,0.2005570566423295,0.3195582675175183,0.4943211200861296,0.2136964602998135
precision1,assigned_four_file,summer,relative_humidity,class,6.0,15,0.4725930094427942,0.5565052380865171,0.4669983208684899,1.1513208143199438,1.1513208143199438,0.45637973850325
precision1,assigned_four_file,summer_day,dry_bulb_temperature,citywide_nonmedoid,,105,0.0469584480036055,0.0512922087134823,0.042572128871463,0.0794734493016252,0.1879692064847882,0.0509883117384778
precision1,assigned_four_file,summer_day,dry_bulb_temperature,class,0.0,15,0.0510442542022848,0.0517871575997703,0.0514365579134315,0.0641605454464457,0.0641605454464457,0.0493988347560376
precision1,assigned_four_file,summer_day,dry_bulb_temperature,class,1.0,15,0.0294047557944944,0.0305589038076093,0.0270767646510962,0.042572128871463,0.0606957235404768,0.0324535913252505
precision1,assigned_four_file,summer_day,dry_bulb_temperature,class,2.0,15,0.0326304468189349,0.0343274305426739,0.0316515638416931,0.0606581991328466,0.0606581991328466,0.0345875487734818
precision1,assigned_four_file,summer_day,dry_bulb_temperature,class,3.0,15,0.0416237275431374,0.0425957590110286,0.042572128871463,0.0538584125039897,0.0601682522534515,0.0427455575230934
precision1,assigned_four_file,summer_day,dry_bulb_temperature,class,4.0,15,0.0393473737450556,0.0405757482461555,0.0367138295786684,0.0584405727765231,0.0725228435841429,0.0423296138949614
precision1,assigned_four_file,summer_day,dry_bulb_temperature,class,5.0,15,0.0646177854085962,0.0667194155923717,0.0659800709548408,0.0911373190792978,0.1336062780065692,0.0678679788492498
precision1,assigned_four_file,summer_day,dry_bulb_temperature,class,6.0,15,0.0891146033592091,0.0992242807691422,0.0885524141661016,0.1879692064847882,0.1879692064847882,0.0875350570472705
precision1,assigned_four_file,summer_day,relative_humidity,citywide_nonmedoid,,105,0.105909713625077,0.1266360595774562,0.0901072018898743,0.2273130449418347,0.6272246382376782,0.1215827185349051
precision1,assigned_four_file,summer_day,relative_humidity,class,0.0,15,0.1104815996006943,0.1138655664468838,0.1115791599059553,0.156492753139127,0.156492753139127,0.1055578477021361
precision1,assigned_four_file,summer_day,relative_humidity,class,1.0,15,0.0589049377341737,0.0627502159414122,0.0534765835753605,0.0901072018898743,0.1622923221049217,0.0680715350642783
precision1,assigned_four_file,summer_day,relative_humidity,class,2.0,15,0.0665507432582609,0.0723678810533268,0.0596742828731932,0.148612281458715,0.148612281458715,0.0716664252202936
precision1,assigned_four_file,summer_day,relative_humidity,class,3.0,15,0.08899673631419,0.0930326129285076,0.0861280023388748,0.1344556589581308,0.1467622639268438,0.0913817832393728
precision1,assigned_four_file,summer_day,relative_humidity,class,4.0,15,0.0754916438298573,0.0796843495825142,0.0713836705087413,0.1216163156535798,0.1901969068833091,0.0841325452701989
precision1,assigned_four_file,summer_day,relative_humidity,class,5.0,15,0.1579043572696798,0.1713301541937782,0.1575512753727646,0.277396824384322,0.4360100180998418,0.1724629882052276
precision1,assigned_four_file,summer_day,relative_humidity,class,6.0,15,0.2651858661138884,0.3113099410664885,0.2691736663557204,0.6272246382376782,0.6272246382376782,0.2578059050428283
precision1,assigned_four_file,summer_night,dry_bulb_temperature,citywide_nonmedoid,,105,0.0714645462161285,0.081194823130403,0.066427165422069,0.1322014800586224,0.4180196612104148,0.0820485767323692
precision1,assigned_four_file,summer_night,dry_bulb_temperature,class,0.0,15,0.0623639598962357,0.0670095819403455,0.0656340797344376,0.1034249549744905,0.1034249549744905,0.0611421687527038
precision1,assigned_four_file,summer_night,dry_bulb_temperature,class,1.0,15,0.0592644733006986,0.0648421842940836,0.0617002566913147,0.0953136897489123,0.1251228904114592,0.0676926312525374
precision1,assigned_four_file,summer_night,dry_bulb_temperature,class,2.0,15,0.0658792176209141,0.0778967444210607,0.0627612935141567,0.1572474990461984,0.1572474990461984,0.0693831613122425
precision1,assigned_four_file,summer_night,dry_bulb_temperature,class,3.0,15,0.083834554015316,0.0881014244772821,0.075083438711012,0.1478904483036465,0.1478904483036465,0.0826376651065905
precision1,assigned_four_file,summer_night,dry_bulb_temperature,class,4.0,15,0.0480790342914332,0.0501778077502207,0.0477165278594889,0.0693122603536846,0.0875959011275834,0.0508428560543164
precision1,assigned_four_file,summer_night,dry_bulb_temperature,class,5.0,15,0.0766711855406037,0.0790393530828825,0.0785802989812214,0.1030500258729836,0.1525437021199705,0.0803697426957428
precision1,assigned_four_file,summer_night,dry_bulb_temperature,class,6.0,15,0.1680737326485531,0.1964655944257136,0.1596757871837507,0.4180196612104148,0.4180196612104148,0.1622718119524508
precision1,assigned_four_file,summer_night,relative_humidity,citywide_nonmedoid,,105,0.2175694997423013,0.2691752274258581,0.1790864288498111,0.4925168623965994,1.531486473878281,0.2630399562743903
precision1,assigned_four_file,summer_night,relative_humidity,class,0.0,15,0.1871164300879528,0.2171088628922211,0.1932136429958004,0.3824592076775518,0.3824592076775518,0.1822627915013482
precision1,assigned_four_file,summer_night,relative_humidity,class,1.0,15,0.1695652507810608,0.1997621432526761,0.1593617735323876,0.3398073492559847,0.4601763738850217,0.2073620706257624
precision1,assigned_four_file,summer_night,relative_humidity,class,2.0,15,0.2035393983839939,0.2664469665006037,0.1656801404071072,0.5897886380075226,0.5897886380075226,0.2176093288082437
precision1,assigned_four_file,summer_night,relative_humidity,class,3.0,15,0.274326285096642,0.3007798952872402,0.2336941004919377,0.5558842379259364,0.5558842379259364,0.2708804346646741
precision1,assigned_four_file,summer_night,relative_humidity,class,4.0,15,0.1118536092326327,0.12209958153793,0.1010644621066712,0.1947980131779307,0.2986231306091184,0.1248645457102398
precision1,assigned_four_file,summer_night,relative_humidity,class,5.0,15,0.2316848443251874,0.247468898021476,0.2358471148148402,0.3567715999054426,0.5464448770397498,0.247734991491865
precision1,assigned_four_file,summer_night,relative_humidity,class,6.0,15,0.6123438819481049,0.7228293578906724,0.5903250007897151,1.531486473878281,1.531486473878281,0.5905655311185992
precision1,assigned_four_file,whole_year,dry_bulb_temperature,citywide_nonmedoid,,105,0.0625012439736948,0.0690626383608024,0.0594015051390567,0.1057210510696399,0.3510551609468194,0.070051967294105
precision1,assigned_four_file,whole_year,dry_bulb_temperature,class,0.0,15,0.0582705645560669,0.0608357789279106,0.0610131357965317,0.0894682413487918,0.0894682413487918,0.0566983860350704
precision1,assigned_four_file,whole_year,dry_bulb_temperature,class,1.0,15,0.0499344987828951,0.0536222143598073,0.0508714020190027,0.0780908030179081,0.0996913043569175,0.0564947882270111
precision1,assigned_four_file,whole_year,dry_bulb_temperature,class,2.0,15,0.0571367583938734,0.0654743155814446,0.0501936887735307,0.1293865046282211,0.1293865046282211,0.0603075218056506
precision1,assigned_four_file,whole_year,dry_bulb_temperature,class,3.0,15,0.0676933860633241,0.0703939094327043,0.0644612375117986,0.1057210510696399,0.1057210510696399,0.0670730542469964
precision1,assigned_four_file,whole_year,dry_bulb_temperature,class,4.0,15,0.04485768985586,0.046427756711121,0.0464492652963999,0.0629832912538631,0.0765404957430018,0.0473631791324548
precision1,assigned_four_file,whole_year,dry_bulb_temperature,class,5.0,15,0.07162467097284,0.0738511284849741,0.07410038852738,0.0937669314999823,0.1424468177616157,0.0750134914534783
precision1,assigned_four_file,whole_year,dry_bulb_temperature,class,6.0,15,0.1309502494780727,0.152353796297443,0.1214119746149805,0.3510551609468194,0.3510551609468194,0.1274133501580731
precision1,assigned_four_file,whole_year,relative_humidity,citywide_nonmedoid,,105,0.1998748875911871,0.2387780564459937,0.1693258186949418,0.4025319409317969,1.3835667129976308,0.2338004321403477
precision1,assigned_four_file,whole_year,relative_humidity,class,0.0,15,0.1802523452090372,0.2006560062846174,0.1859413910705253,0.3401265544754785,0.3401265544754785,0.1741013027166912
precision1,assigned_four_file,whole_year,relative_humidity,class,1.0,15,0.1553767919698291,0.1782323260229661,0.1442821943213143,0.3015750131965095,0.3885827779797578,0.1867874757518683
precision1,assigned_four_file,whole_year,relative_humidity,class,2.0,15,0.1895709837092349,0.2402033646776224,0.1386003090259918,0.5202771916626593,0.5202771916626593,0.203315873609215
precision1,assigned_four_file,whole_year,relative_humidity,class,3.0,15,0.2252682372951695,0.2445743726240496,0.19943985486297,0.4025319409317969,0.4025319409317969,0.2222177919285524
precision1,assigned_four_file,whole_year,relative_humidity,class,4.0,15,0.1090122885394033,0.1173043913695639,0.0986958336502036,0.1881112563055663,0.2482150893753386,0.1191710197807487
precision1,assigned_four_file,whole_year,relative_humidity,class,5.0,15,0.2347255334366582,0.2513027234629452,0.2456702694233447,0.3510356497526429,0.5653210588182427,0.2510263668861183
precision1,assigned_four_file,whole_year,relative_humidity,class,6.0,15,0.4944022056028808,0.5868660119876946,0.4654709894387968,1.3835667129976308,1.3835667129976308,0.4799831943092398
precision1,assigned_four_file,winter,dry_bulb_temperature,citywide_nonmedoid,,105,0.0635010450900956,0.0702026968486591,0.0597997268054572,0.104620804912373,0.3810050329914752,0.0705662046208142
precision1,assigned_four_file,winter,dry_bulb_temperature,class,0.0,15,0.0584556371572194,0.0617779767015252,0.0624771020325709,0.0933209044576359,0.0933209044576359,0.0566794488214436
precision1,assigned_four_file,winter,dry_bulb_temperature,class,1.0,15,0.0521485856658744,0.0564197503829262,0.0530222152626171,0.0842984407105321,0.1029998755289265,0.0590314443205388
precision1,assigned_four_file,winter,dry_bulb_temperature,class,2.0,15,0.0608916494251493,0.0703866559171865,0.0525015262293417,0.1388977408656541,0.1388977408656541,0.0642503901250593
precision1,assigned_four_file,winter,dry_bulb_temperature,class,3.0,15,0.0688259036785473,0.071577885279809,0.0672762878070639,0.104620804912373,0.104620804912373,0.0679144176518011
precision1,assigned_four_file,winter,dry_bulb_temperature,class,4.0,15,0.0453804356669364,0.0472162557365322,0.0452151956693092,0.0660225291773524,0.0724379234051663,0.0475439547729776
precision1,assigned_four_file,winter,dry_bulb_temperature,class,5.0,15,0.0722918199887437,0.074560065865413,0.0756231741522694,0.0953833599113878,0.1414941850239945,0.0755820270867638
precision1,assigned_four_file,winter,dry_bulb_temperature,class,6.0,15,0.1257367880498649,0.1489822570654885,0.1113108704939005,0.3810050329914752,0.3810050329914752,0.1229617495671151
precision1,assigned_four_file,winter,relative_humidity,citywide_nonmedoid,,105,0.2220123250193119,0.2642992287060794,0.1939976114803304,0.4340661948809899,1.583101004739998,0.2557272753592124
precision1,assigned_four_file,winter,relative_humidity,class,0.0,15,0.1992919910141378,0.2247909316059674,0.209940685849817,0.3823037215763606,0.3823037215763606,0.1919509603561186
precision1,assigned_four_file,winter,relative_humidity,class,1.0,15,0.1776947111501881,0.2041234149987678,0.1660450863349188,0.3494763219929207,0.4344484103382371,0.2128075224586115
precision1,assigned_four_file,winter,relative_humidity,class,2.0,15,0.2186954478716755,0.2781858348728366,0.1591889355957792,0.5973939895534426,0.5973939895534426,0.2347841992971526
precision1,assigned_four_file,winter,relative_humidity,class,3.0,15,0.2436719923281626,0.2648165145933525,0.221874919388109,0.4340661948809899,0.4340661948809899,0.2393119778171904
precision1,assigned_four_file,winter,relative_humidity,class,4.0,15,0.1202361477422582,0.1300342035803574,0.1120386347545152,0.2159345902183049,0.2460493711438683,0.1296283275820624
precision1,assigned_four_file,winter,relative_humidity,class,5.0,15,0.2659217410741699,0.2847925329623536,0.2838930046606258,0.4059848740393142,0.6286778235796185,0.2832899588963974
precision1,assigned_four_file,winter,relative_humidity,class,6.0,15,0.5105722536250732,0.6158864232135127,0.4595994832260856,1.583101004739998,1.583101004739998,0.4983179811069539
precision1,assigned_four_file,winter_day,dry_bulb_temperature,citywide_nonmedoid,,105,0.0524573709310382,0.0567883221668025,0.0504104036009313,0.0839719122759631,0.2630303816766833,0.0571452837765621
precision1,assigned_four_file,winter_day,dry_bulb_temperature,class,0.0,15,0.0492603308134469,0.0505331582873544,0.0537512245366944,0.0684067772920723,0.0684067772920723,0.0479503752399147
precision1,assigned_four_file,winter_day,dry_bulb_temperature,class,1.0,15,0.0381419720879677,0.0401353877103364,0.0377964473009227,0.0573770384572482,0.0784464540552736,0.0424812529063196
precision1,assigned_four_file,winter_day,dry_bulb_temperature,class,2.0,15,0.0436628813412684,0.0478330894433628,0.0361240232386296,0.0930998518665976,0.0930998518665976,0.0463293906859068
precision1,assigned_four_file,winter_day,dry_bulb_temperature,class,3.0,15,0.0542640420660562,0.0554304168754299,0.0549308589719773,0.0743100129321616,0.0743100129321616,0.0542381944461071
precision1,assigned_four_file,winter_day,dry_bulb_temperature,class,4.0,15,0.0416531257836733,0.0429673053163593,0.0414923091863024,0.058912613001767,0.0661610865788144,0.043849401776159
precision1,assigned_four_file,winter_day,dry_bulb_temperature,class,5.0,15,0.0654842448829454,0.0674545547093341,0.068473678801746,0.0856455768569797,0.1247341495285395,0.068249062602492
precision1,assigned_four_file,winter_day,dry_bulb_temperature,class,6.0,15,0.0988935821787451,0.1131603032373812,0.0918122387238606,0.2630303816766833,0.2630303816766833,0.0969193087790354
precision1,assigned_four_file,winter_day,relative_humidity,citywide_nonmedoid,,105,0.1753567852997391,0.2039194726479725,0.1532014881477849,0.3424151989882582,1.1007261173189202,0.1976881685292354
precision1,assigned_four_file,winter_day,relative_humidity,class,0.0,15,0.1529869761828143,0.1618029717700596,0.1532014881477849,0.2487330534290363,0.2487330534290363,0.1479689267294805
precision1,assigned_four_file,winter_day,relative_humidity,class,1.0,15,0.1266062742615067,0.1388557028400587,0.1274036301746736,0.2152602990265421,0.327011946550601,0.1474519442857125
precision1,assigned_four_file,winter_day,relative_humidity,class,2.0,15,0.1391327061246303,0.1681767505619408,0.1015222958604489,0.374972526466134,0.374972526466134,0.1507284275264751
precision1,assigned_four_file,winter_day,relative_humidity,class,3.0,15,0.180481520015032,0.1895713149115219,0.1840727679011315,0.2916418095111623,0.2916418095111623,0.1801278488064783
precision1,assigned_four_file,winter_day,relative_humidity,class,4.0,15,0.1082828981037827,0.1155379325591205,0.0976369142945791,0.1832750490103429,0.216300056138953,0.116756924433952
precision1,assigned_four_file,winter_day,relative_humidity,class,5.0,15,0.2370003147199265,0.2535897086673752,0.2502654268627287,0.356943167616954,0.5678222971777009,0.2526649728538011
precision1,assigned_four_file,winter_day,relative_humidity,class,6.0,15,0.3986627561490736,0.4702379870679671,0.3805661389043777,1.1007261173189202,1.1007261173189202,0.388118135068748
precision1,assigned_four_file,winter_night,dry_bulb_temperature,citywide_nonmedoid,,105,0.0722455105733669,0.081436624163388,0.0681385143869247,0.1279415789297897,0.4702602350238521,0.0810856646609422
precision1,assigned_four_file,winter_night,dry_bulb_temperature,class,0.0,15,0.0652815482308502,0.0712701671400704,0.0725642319987455,0.112863170423727,0.112863170423727,0.0630829405527272
precision1,assigned_four_file,winter_night,dry_bulb_temperature,class,1.0,15,0.0625495382440081,0.0689603300447756,0.0630788215563491,0.1073319454782522,0.1278520779891897,0.0713477293835336
precision1,assigned_four_file,winter_night,dry_bulb_temperature,class,2.0,15,0.0733105083134098,0.0872958087007163,0.0632600308396344,0.1729669980591165,0.1729669980591165,0.0771083341772867
precision1,assigned_four_file,winter_night,dry_bulb_temperature,class,3.0,15,0.0805141618336451,0.0847009811470627,0.073970343527739,0.1280488974826419,0.1280488974826419,0.0789497442981116
precision1,assigned_four_file,winter_night,dry_bulb_temperature,class,4.0,15,0.0486590984620218,0.0511132104783682,0.0490757058881979,0.0724379234051663,0.0782126339999882,0.0508080286508189
precision1,assigned_four_file,winter_night,dry_bulb_temperature,class,5.0,15,0.0784967681785689,0.0810449868448067,0.0821528103541458,0.1042151901634587,0.1564691686326758,0.082245613996511
precision1,assigned_four_file,winter_night,dry_bulb_temperature,class,6.0,15,0.147467062283525,0.1777249887097437,0.1278341702815608,0.4702602350238521,0.4702602350238521,0.1440572615676068
precision1,assigned_four_file,winter_night,relative_humidity,citywide_nonmedoid,,105,0.2576963784712666,0.3132491233255565,0.2169763917543901,0.5330470843548384,1.9495690798403629,0.2997765072363937
precision1,assigned_four_file,winter_night,relative_humidity,class,0.0,15,0.2310659339598843,0.2736452524545871,0.2554533426213293,0.480045976125349,0.480045976125349,0.222035798641942
precision1,assigned_four_file,winter_night,relative_humidity,class,1.0,15,0.2149086111110114,0.253084631873039,0.1983909634004893,0.4546916598031081,0.5508277154983873,0.2601346360073964
precision1,assigned_four_file,winter_night,relative_humidity,class,2.0,15,0.2736106594191659,0.3556561513853247,0.1977321050006431,0.7570698527248075,0.7570698527248075,0.292738323858542
precision1,assigned_four_file,winter_night,relative_humidity,class,3.0,15,0.292249754755298,0.3229834196448157,0.2541144935342647,0.5401592154374282,0.5401592154374282,0.2850210351149675
precision1,assigned_four_file,winter_night,relative_humidity,class,4.0,15,0.1307640517153893,0.1430691243473581,0.125593827570504,0.244265738317413,0.2725708564664826,0.1409895407359943
precision1,assigned_four_file,winter_night,relative_humidity,class,5.0,15,0.2919546222386298,0.3128990784905289,0.3139389945637406,0.4497099187131754,0.6841413966055925,0.3108714687654738
precision1,assigned_four_file,winter_night,relative_humidity,class,6.0,15,0.6004695377965356,0.7331496491956705,0.5269087054535955,1.9495690798403629,1.9495690798403629,0.5866447475304405
precision1,oracle_four_file,daytime,dry_bulb_temperature,citywide_nonmedoid,,105,0.0452139291193057,0.0491815218735315,0.0394887418208482,0.0708397123101346,0.2204551124855229,0.0486193248251711
precision1,oracle_four_file,daytime,dry_bulb_temperature,class,0.0,15,0.0487391785033871,0.0498491622443894,0.0515734171022066,0.0655325914941963,0.0655325914941963,0.047573965432584
precision1,oracle_four_file,daytime,dry_bulb_temperature,class,1.0,15,0.0330724938216333,0.0345185595746624,0.0320886329608601,0.0504997852520412,0.0701108059727974,0.0369156409534728
precision1,oracle_four_file,daytime,dry_bulb_temperature,class,2.0,15,0.0339344969445834,0.0350426393777911,0.0333104944588922,0.0507703217517503,0.0507703217517503,0.0355469875002237
precision1,oracle_four_file,daytime,dry_bulb_temperature,class,3.0,15,0.0359202026462677,0.037440734930029,0.0358523099374905,0.0635336893338117,0.0635336893338117,0.0365915313217597
precision1,oracle_four_file,daytime,dry_bulb_temperature,class,4.0,15,0.0391943036212332,0.0402478470844054,0.0377748678259687,0.0569787271046463,0.0694235889535851,0.0417784313183751
precision1,oracle_four_file,daytime,dry_bulb_temperature,class,5.0,15,0.0610891938777302,0.0622329291000958,0.0644258095137876,0.0753530503150391,0.0753530503150391,0.0595761838703572
precision1,oracle_four_file,daytime,dry_bulb_temperature,class,6.0,15,0.0823319982816965,0.0972744870587401,0.0648144524161789,0.2204551124855229,0.2204551124855229,0.082352533379425
precision1,oracle_four_file,daytime,relative_humidity,citywide_nonmedoid,,105,0.1227989789398488,0.1444433320420953,0.0980983571281032,0.2345694589033882,0.8702713060412377,0.1365359268404676
precision1,oracle_four_file,daytime,relative_humidity,class,0.0,15,0.1288888296221047,0.1354830873219814,0.1337635752509887,0.2076724677979209,0.2076724677979209,0.1251260731172934
precision1,oracle_four_file,daytime,relative_humidity,class,1.0,15,0.0927914054197496,0.1013794277225631,0.0963370225708072,0.1648508389021966,0.2579290547035637,0.1072086818917798
precision1,oracle_four_file,daytime,relative_humidity,class,2.0,15,0.0827483690222657,0.0881027923378053,0.0744538715946577,0.1600156955771846,0.1600156955771846,0.0883546178246399
precision1,oracle_four_file,daytime,relative_humidity,class,3.0,15,0.0887035991029288,0.095712416821868,0.0856881891127631,0.1962374388848654,0.1962374388848654,0.090917458951502
precision1,oracle_four_file,daytime,relative_humidity,class,4.0,15,0.089176678209453,0.0937377909139078,0.0805942540753019,0.1431303649470055,0.2036314156132533,0.0976494174391235
precision1,oracle_four_file,daytime,relative_humidity,class,5.0,15,0.1789551813959693,0.1867588855265347,0.1994455785741699,0.2452749831344366,0.2452749831344366,0.1745547947106735
precision1,oracle_four_file,daytime,relative_humidity,class,6.0,15,0.2713547984501037,0.3533774451033434,0.2063047353688627,0.8702713060412377,0.8702713060412377,0.2719404439482608
precision1,oracle_four_file,nighttime,dry_bulb_temperature,citywide_nonmedoid,,105,0.0617110285365203,0.0700084314503568,0.0611532993991105,0.1008185675440979,0.4448359196757721,0.0671558644046956
precision1,oracle_four_file,nighttime,dry_bulb_temperature,class,0.0,15,0.0614236313456791,0.0667428943832117,0.0536562711506302,0.1082340605915998,0.1082340605915998,0.0602155194570873
