grid_id,fit_eligible,built_frac,avg_height_m,facade_to_site_ratio,uwg_treecover,uwg_grasscover
1082,True,0.6517695730985623,9.32308878637157,0.1235138386582528,1.455191522836685e-17,0.011004365545252186
1083,True,0.7430934014840181,9.297361268226174,0.1260638885854298,1.455191522836685e-17,0.013914663194984586
1084,True,0.775393989867102,9.482503732899865,0.1371161638878722,1.455191522836685e-17,0.014098055844079386
1085,True,0.7751621437552265,9.75074013149976,0.1298117307393795,1.455191522836685e-17,0.021721630978414185
1086,True,0.7482925895083662,9.988683476710824,0.1233114860018219,2.730678962660022e-06,0.02595875042408274
1087,True,0.6859119782816221,10.014515686762351,0.1334924683421812,0.0016483723537085752,0.03162850856964032
1088,True,0.5696263651330246,10.117236648662663,0.141456523690434,0.0052555046268301375,0.03234718129074166
1089,True,0.4912730813762437,11.27861911456142,0.1528286740869834,0.008886936252352694,0.029348875032667004
1090,True,0.4484328623922723,14.215823710885596,0.1961656580915268,0.014236482594831353,0.015660676360076946
1091,True,0.4249320354848835,17.146815532457964,0.2612002676780553,0.017987867101370007,0.008203856451882093
1092,True,0.4288736467071854,18.93234211405923,0.2757924017264347,0.021545089032646878,0.0
1093,True,0.497730076593235,18.813294200958133,0.264721441177273,0.022866329196416017,0.0
1094,True,0.5292073714693051,17.801647075112637,0.2625704435054962,0.024643266660973138,0.0
1095,True,0.5021022654153436,16.18870324162947,0.284784812068366,0.023832028938015573,0.0
1096,True,0.5314089691457706,14.586328692326598,0.2674274177547736,0.02201839878052022,0.00022404172013247917
1097,True,0.5791235699209181,14.214375680311775,0.2718993164340824,0.017965337478986564,0.0027289043603027363
1098,True,0.535126286890846,14.698411813514364,0.2835490067124703,0.028028220938066718,0.011905740302827181
1099,True,0.4579258402114723,15.826241655140391,0.2886249646768945,0.051740839640761316,0.0
1100,True,0.3889646981705192,16.66228428967521,0.2794757430171521,0.07367839082150086,0.0
1101,True,0.2826963475035822,18.60865512627988,0.3468794093397646,0.0894244703443608,0.0
1102,True,0.1881897182212148,22.28655342967467,0.5522309035015144,0.11113404290663924,0.0
1103,True,0.188115856939669,21.432845678989377,0.6772116915964105,0.11016065508610656,0.0
1104,True,0.1962035683612698,19.227199764395053,0.6593545847814238,0.09932988145758037,0.05289589090738553
1105,True,0.2230962584474061,18.785142198311405,0.738933107458675,0.08547789970397647,0.09397603912719564
1106,True,0.2329358946741831,17.98314600452101,0.724647973786836,0.07880877156619215,0.12501285910363116
1107,True,0.1920882848559731,17.229767203248556,0.5578872499849613,0.07749642456307472,0.21475362448519508
1108,True,0.1378157538086683,17.296538433827482,0.4334310384694106,0.08694970958727027,0.31162752440103514
1109,True,0.1044854553449926,17.2239145716433,0.3541316008359084,0.10618820827710419,0.3434371170022402
1110,True,0.0780252269625779,15.417740500786762,0.2464329793126025,0.11267070009634188,0.3840380554941984
